SIRET,Nom de l'enseigne,nom_etab_officiel,search_query,type_activite,temporalité,Numéro et voie,Arrondissement,geo_point_2d
44968325900054,SHU YUAN,SHU YUAN,SHU YUAN 29 BOULEVARD DES ITALIENS Paris,Restaurant,toute_annee,29 BOULEVARD DES ITALIENS,75002.0,"48.870956599996525, 2.334985856190288"
83997934100014,HAPPINESS BAR,Inconnu,HAPPINESS BAR 55 RUE REAUMUR Paris,Restaurant,toute_annee,55 RUE REAUMUR,75002.0,"48.86633936619351, 2.351682438927895"
83987553100015,PETIT BAO,PETIT BAO,PETIT BAO 116 RUE SAINT-DENIS Paris,Restaurant,toute_annee,116 RUE SAINT-DENIS,75002.0,"48.86445349103626, 2.3502507461667492"
98393898600020,ARMELLE,ARMELLE,ARMELLE 7 RUE SAINT MARC Paris,Restaurant,que_ete,7 RUE SAINT MARC,75002.0,"48.87030378452468, 2.3413799461534683"
83396614600015,LE D'ARGOUT,LE D'ARGOUT,LE D'ARGOUT 69 RUE D ARGOUT Paris,Restaurant,toute_annee,69 RUE D ARGOUT,75002.0,"48.86625326605905, 2.344197228963824"
92516445100013,AU P’TIT PANAME,Inconnu,AU P’TIT PANAME 19 BOULEVARD MONTMARTRE Paris,Restaurant,que_ete,19 BOULEVARD MONTMARTRE,75002.0,"48.87176157392791, 2.340847302076683"
53388778200019,KEN DEVELOPPEMENT,TEKES,KEN DEVELOPPEMENT 4BIS RUE SAINT SAUVEUR Paris,Restaurant,toute_annee,4BIS RUE SAINT SAUVEUR,75002.0,"48.865921721718486, 2.3494859612160095"
98894121700024,GREEKIA,GREEKIA VICO,GREEKIA 9 BOULEVARD POISSONNIÈRE Paris,Restaurant,toute_annee,9 BOULEVARD POISSONNIÈRE,75002.0,"48.870813709107495, 2.346228067111622"
92228863400012,LLZ,WUKONG,LLZ 16 RUE LEOPOLD BELLAN Paris,Restaurant,toute_annee,16 RUE LEOPOLD BELLAN,75002.0,"48.86659871182635, 2.345889918768335"
94910142200010,MOUFLET,Inconnu,MOUFLET 22 RUE GRENETA Paris,Restaurant,toute_annee,22 RUE GRENETA,75002.0,"48.865220705053765, 2.35092850399608"
53270838500010,LE CAFE,LE CAFE,LE CAFE 62 RUE TIQUETONNE Paris,Restaurant,toute_annee,62 RUE TIQUETONNE,75002.0,"48.86482250606932, 2.3458159242796586"
91101210200016,BISTROT LEO,Inconnu,BISTROT LEO 2 RUE DE TRACY Paris,Restaurant,toute_annee,2 RUE DE TRACY,75002.0,"48.86799757154768, 2.353244874648886"
30356893500025,LES TURBINES,CAFE LES TURBINES,LES TURBINES 1 RUE TIQUETONNE Paris,Restaurant,toute_annee,1 RUE TIQUETONNE,75002.0,"48.86428828871204, 2.349962767430575"
53009678300010,L&N,MONT...THAI,L&N 84 RUE MONTORGUEIL Paris,Restaurant,toute_annee,84 RUE MONTORGUEIL,75002.0,"48.8657751443075, 2.347112137510071"
88487222700019,A NOSTE MAISON GUY MARTIN,Inconnu,A NOSTE MAISON GUY MARTIN 6 RUE DU QUATRE SEPTEMBRE Paris,Restaurant,toute_annee,6 RUE DU QUATRE SEPTEMBRE,75002.0,"48.869167625469764, 2.33920241569385"
38319900700014,CAPUCINE CAFE,Inconnu,CAPUCINE CAFE 39 BOULEVARD DES CAPUCINES Paris,Restaurant,toute_annee,39 BOULEVARD DES CAPUCINES,75002.0,"48.869939903661965, 2.3290407870202112"
85376050200023,RIZ DJONDJON,RIZ DJONDJON FRESH FAST & GOOD,RIZ DJONDJON 291 RUE SAINT-DENIS Paris,Restaurant,toute_annee,291 RUE SAINT-DENIS,75002.0,"48.86951467965396, 2.3523908598977625"
48129995600039,MARAL,LE 58,MARAL 58 RUE MONTORGUEIL Paris,Restaurant,toute_annee,58 RUE MONTORGUEIL,75002.0,"48.86496443295201, 2.3469135245739503"
52994590900024,SUB-HANA SAS,Inconnu,SUB-HANA SAS 33 RUE DES PETITS CARREAUX Paris,Restaurant,toute_annee,33 RUE DES PETITS CARREAUX,75002.0,"48.86756402925221, 2.347270089690289"
91104596100024,SLICE MONTMARTRE,Inconnu,SLICE MONTMARTRE 157 RUE MONTMARTRE Paris,Restaurant,toute_annee,157 RUE MONTMARTRE,75002.0,"48.87074880169437, 2.34269320300296"
75086903400017,L'APIBO,L'APIBO,L'APIBO 31 RUE TIQUETONNE Paris,Restaurant,toute_annee,31 RUE TIQUETONNE,75002.0,"48.864724956409106, 2.3474124537330656"
84093542300029,LE PTIT BOUCHON,Inconnu,LE PTIT BOUCHON 130 RUE SAINT DENIS Paris,Bar,toute_annee,130 RUE SAINT DENIS,75002.0,"48.86487702669557, 2.3503190027512986"
50166334800024,LE VAUDEVILLE,LE VAUDEVILLE,LE VAUDEVILLE 1 RUE DE LA BOURSE Paris,Restaurant,toute_annee,1 RUE DE LA BOURSE,75002.0,"48.869315385250374, 2.3401731413681093"
51059350200022,FRENCHIE BAR À VINS,Inconnu,FRENCHIE BAR À VINS 6 RUE DU NIL Paris,Restaurant,que_ete,6 RUE DU NIL,75002.0,"48.86781173968456, 2.347993121321948"
51740517100011,TWINKIE,Inconnu,TWINKIE 167 RUE SAINT-DENIS Paris,Restaurant,toute_annee,167 RUE SAINT-DENIS,75002.0,"48.86532352874838, 2.350357775172563"
34840743800038,AU COIN GOURMAND,Inconnu,AU COIN GOURMAND 12 RUE DES CAPUCINES Paris,Restaurant,toute_annee,12 RUE DES CAPUCINES,75002.0,"48.86902250069253, 2.329358937770483"
97759231000014,BANH MI KIM LINH,BANH MI KIM LINH,BANH MI KIM LINH 9 RUE TIQUETONNE Paris,Restaurant,toute_annee,9 RUE TIQUETONNE,75002.0,"48.864444689597605, 2.349398430613444"
42141452500012,CASTEL ROY,Inconnu,CASTEL ROY 11 RUE DU QUATRE SEPTEMBRE Paris,Restaurant,toute_annee,11 RUE DU QUATRE SEPTEMBRE,75002.0,"48.86929501178235, 2.3376046450064494"
88100936900011,BONHEUR YANG,Inconnu,BONHEUR YANG 98 RUE MONTORGUEIL Paris,Restaurant,toute_annee,98 RUE MONTORGUEIL,75002.0,"48.86618607627523, 2.3472016821407142"
91795732600031,ASIAN LAB,ASIAN LAB,ASIAN LAB 148 RUE MONTMARTRE Paris,Restaurant,que_ete,148 RUE MONTMARTRE,75002.0,"48.8693582990681, 2.3431743934648703"
85231052300018,MISTER GARDEN,Inconnu,MISTER GARDEN 8 RUE DANIELLE CASANOVA Paris,Restaurant,toute_annee,8 RUE DANIELLE CASANOVA,75002.0,"48.86775716510155, 2.3328186664592754"
79018509400014,MALA BAVO,MALA BAVO,MALA BAVO 171 RUE SAINT-DENIS Paris,Restaurant,toute_annee,171 RUE SAINT-DENIS,75002.0,"48.86543171768208, 2.350402442276842"
94886792400029,LITTLE SUYA!,LITTLE SUYA!,LITTLE SUYA! 10 RUE MANDAR Paris,Restaurant,toute_annee,10 RUE MANDAR,75002.0,"48.865692216968824, 2.345885282445967"
80389934300013,AROIX JEAN,CHEZ SUZETTE,AROIX JEAN 23 BOULEVARD POISSONNIERE Paris,Restaurant,toute_annee,23 BOULEVARD POISSONNIERE,75002.0,"48.87111770372907, 2.3444025394837227"
89802561400022,BAO EXPRESS,Inconnu,BAO EXPRESS 10 RUE BREGUET Paris,Restaurant,toute_annee,10 RUE BREGUET,75002.0,"48.856737493146134, 2.3720134426767956"
53351565600023,SARL SNL FOOD,Inconnu,SARL SNL FOOD 17 BOULEVARD MONTMARTRE Paris,Restaurant,toute_annee,17 BOULEVARD MONTMARTRE,75002.0,"48.87166410618861, 2.3410815417172883"
95078951100017,KIKE,KIKE,KIKE 132 RUE SAINT DENIS Paris,Restaurant,toute_annee,132 RUE SAINT DENIS,75002.0,"48.86494157540361, 2.3503438631373728"
93822219700015,ROUND,Inconnu,ROUND 142 RUE SAINT DENIS Paris,Restaurant,toute_annee,142 RUE SAINT DENIS,75002.0,"48.865268006771934, 2.3504876745142314"
44533010300117,STARBUCKS COFFEE,STARBUCKS COFFEE,STARBUCKS COFFEE 4 RUE AUBRY LE BOUCHER Paris,Restaurant,toute_annee,4 RUE AUBRY LE BOUCHER,75002.0,"48.86039191503117, 2.3503957321234057"
83797480700013,BREIZH CAFE MONTORGUEIL,Inconnu,BREIZH CAFE MONTORGUEIL 14 RUE DES PETITS CARREAUX Paris,Restaurant,toute_annee,14 RUE DES PETITS CARREAUX,75002.0,"48.86681884062246, 2.3473107887868503"
97794642500013,BISTROT JAD,BISTROT JAD,BISTROT JAD 37 BOULEVARD DE BONNE NOUVELLE Paris,Restaurant,toute_annee,37 BOULEVARD DE BONNE NOUVELLE,75002.0,"48.87045401813447, 2.3483602356783946"
82110104500028,CLOUD CAKES,CLOUD CAKES,CLOUD CAKES 6 RUE MANDAR Paris,Restaurant,toute_annee,6 RUE MANDAR,75002.0,"48.865648023359576, 2.3462566519954935"
90964535000010,HCR PARIS 2,HAINAN CHICKEN RICE,HCR PARIS 2 6 RUE DE PORT MAHON Paris,Restaurant,toute_annee,6 RUE DE PORT MAHON,75002.0,"48.869303836092286, 2.3341675811820597"
85029031300012,OCSOM,COMPOSE ETIENNE MARCEL,OCSOM 22 RUE ETIENNE MARCEL Paris,Restaurant,toute_annee,22 RUE ETIENNE MARCEL,75002.0,"48.86422358066042, 2.3479033575266404"
93059300900010,RESTAURANT ALMANARA,BON LIBAN,RESTAURANT ALMANARA 17 BOULEVARD DE BONNE NOUVELLE Paris,Restaurant,toute_annee,17 BOULEVARD DE BONNE NOUVELLE,75002.0,"48.87005494314281, 2.3502236496274964"
45267416100024,LES CARIATIDES,LES CARIATIDES,LES CARIATIDES 3 RUE DE PALESTRO Paris,Bar,que_ete,3 RUE DE PALESTRO,75002.0,"48.86450714811944, 2.3510797837854347"
81268074200010,LE DISTRICT,LE DISTRICT,LE DISTRICT 80 RUE MONTMARTRE Paris,Restaurant,que_ete,80 RUE MONTMARTRE,75002.0,"48.86650166317592, 2.344428551713576"
90505933300013,OSTERIA AMMARE,Inconnu,OSTERIA AMMARE 31 RUE TIQUETONNE Paris,Restaurant,que_ete,31 RUE TIQUETONNE,75002.0,"48.86472547582317, 2.3474110595453004"
85251526100026,LE BLAINVILLE,Inconnu,LE BLAINVILLE 183 RUE SAINT-DENIS Paris,Restaurant,toute_annee,183 RUE SAINT-DENIS,75002.0,"48.86576754159665, 2.350560013994985"
90893583600019,FOCCACIA CLUB,Inconnu,FOCCACIA CLUB 43 RUE DES PETITS CARREAUX Paris,Restaurant,toute_annee,43 RUE DES PETITS CARREAUX,75002.0,"48.86816480668401, 2.3474639727333604"
81847678000015,MONGOO BOURSE,MONGOO,MONGOO BOURSE 42 RUE DES JEUNEURS Paris,Restaurant,toute_annee,42 RUE DES JEUNEURS,75002.0,"48.86977371943662, 2.3437927290862146"
83400046500031,LE SELECT,Inconnu,LE SELECT 12 RUE DU CAIRE Paris,Restaurant,que_ete,12 RUE DU CAIRE,75002.0,"48.86735864582197, 2.3517464300300346"
41775860400025,LANOUAR AMOR,TURBIGO SANDWICH,LANOUAR AMOR 18 RUE DE TURBIGO Paris,Restaurant,toute_annee,18 RUE DE TURBIGO,75002.0,"48.86406518546168, 2.3503269843396013"
82002501300013,ADEMI,Inconnu,ADEMI 156 RUE MONTMARTRE Paris,Restaurant,toute_annee,156 RUE MONTMARTRE,75002.0,"48.86981470685326, 2.3429720386471957"
51123394200115,YAAI THAI DAGUERRE,YAAI THAI,YAAI THAI DAGUERRE 22 RUE DAGUERRE Paris,Restaurant,toute_annee,22 RUE DAGUERRE,75002.0,"48.834082566878536, 2.3293876346791955"
79914031400011,MEM,Inconnu,MEM 34 RUE DU CAIRE Paris,Restaurant,toute_annee,34 RUE DU CAIRE,75002.0,"48.86778584487003, 2.3498816938354556"
82093611000031,ENSUITE,ENSUITE,ENSUITE 112 RUE REAUMUR Paris,Restaurant,toute_annee,112 RUE REAUMUR,75002.0,"48.86773528017653, 2.3460220776658347"
82161325400019,HARMONICA,BONPOT,HARMONICA 162 RUE MONTMARTRE Paris,Restaurant,toute_annee,162 RUE MONTMARTRE,75002.0,"48.870292907649095, 2.3427996199198446"
79807213800026,THE PLACE MAXBLAN,RESTAURANT BISSAC,THE PLACE MAXBLAN 10 RUE DE LA BOURSE Paris,Restaurant,toute_annee,10 RUE DE LA BOURSE,75002.0,"48.86962704657052, 2.339329388195747"
94989997500013,BARETTO,Inconnu,BARETTO 2 RUE SAINT SPIRE Paris,Restaurant,toute_annee,2 RUE SAINT SPIRE,75002.0,"48.8683382783756, 2.3503105121276326"
83754488100019,AROIX JEAN,HAWAIN POKE,AROIX JEAN 152 RUE MONTMARTRE Paris,Restaurant,toute_annee,152 RUE MONTMARTRE,75002.0,"48.86955941767445, 2.3430878213131914"
83108986700012,VILLA MAZARINE,VILLA MAASAI,VILLA MAZARINE 9 BOULEVARD DES ITALIENS Paris,Restaurant,toute_annee,9 BOULEVARD DES ITALIENS,75002.0,"48.87159586121481, 2.338663429567698"
88172334000017,MISTER GARDEN,MISTER GARDEN,MISTER GARDEN 43 RUE DES PETITS CARREAUX Paris,Restaurant,que_ete,43 RUE DES PETITS CARREAUX,75002.0,"48.86811618794275, 2.3474652374838705"
83406026100015,LE DENICHEUR,Inconnu,LE DENICHEUR 4 RUE TIQUETONNE Paris,Restaurant,que_ete,4 RUE TIQUETONNE,75002.0,"48.86441409326011, 2.3497357322394183"
91014030000013,TIGER SUGAR,Inconnu,TIGER SUGAR 30 RUE DU QUATRE SEPTEMBRE Paris,Restaurant,que_ete,30 RUE DU QUATRE SEPTEMBRE,75002.0,"48.870278608820264, 2.33330756394039"
97767097500019,BOMBA LDC,Inconnu,BOMBA LDC 35 BD DE BONNE NOUVELLE Paris,Restaurant,toute_annee,35 BD DE BONNE NOUVELLE,75002.0,"48.870400464553065, 2.3486091258217767"
94854207100014,MUGUNG,Inconnu,MUGUNG 168 RUE SAINT DENIS Paris,Restaurant,toute_annee,168 RUE SAINT DENIS,75002.0,"48.86602206558126, 2.3508829171496637"
90756050200011,LE BALTO,LE BALTO,LE BALTO 75 RUE REAUMUR Paris,Bar,toute_annee,75 RUE REAUMUR,75002.0,"48.86675330206241, 2.3492668562783483"
98019100100018,LE PETIT BAL,Inconnu,LE PETIT BAL 36 RUE LEOPOLD BELLAN Paris,Restaurant,toute_annee,36 RUE LEOPOLD BELLAN,75002.0,"48.86673425703764, 2.3447476854447986"
73200243100011,LE PETIT VENDOME,LE PETIT VENDOME,LE PETIT VENDOME 8 RUE DES CAPUCINES Paris,Restaurant,que_ete,8 RUE DES CAPUCINES,75002.0,"48.868796901617635, 2.3296111976965177"
93942598900018,CROUTON SD,Inconnu,CROUTON SD 248 RUE SAINT-DENIS Paris,Restaurant,toute_annee,248 RUE SAINT-DENIS,75002.0,"48.86917371235344, 2.352417746795438"
84485581700020,GOUI,GOUI,GOUI 10 RUE DALAYRAC Paris,Restaurant,toute_annee,10 RUE DALAYRAC,75002.0,"48.86752166134839, 2.33516107661353"
82415338100010,L'IVRESS BOURSE,L'IVRESS,L'IVRESS BOURSE 7 RUE DU CROISSANT Paris,Bar,toute_annee,7 RUE DU CROISSANT,75002.0,"48.86870235457873, 2.344792195333624"
39859710400015,VIENG SIAM,Inconnu,VIENG SIAM 37 RUE TIQUETONNE Paris,Restaurant,toute_annee,37 RUE TIQUETONNE,75002.0,"48.86473529759887, 2.3471933867837627"
93841732600015,MONOCLE,Inconnu,MONOCLE 16 RUE BACHAUMONT Paris,Bar,toute_annee,16 RUE BACHAUMONT,75002.0,"48.8661476141054, 2.345277171384344"
98195903400035,FAMILLE GEORGIENNE,Inconnu,FAMILLE GEORGIENNE 25 BOULEVARD DE BONNE NOUVELLE Paris,Restaurant,toute_annee,25 BOULEVARD DE BONNE NOUVELLE,75002.0,"48.87022090605423, 2.349443909465531"
92519824400012,LA PAUSE LIBANAISE,LA PAUSE LIBANAISE,LA PAUSE LIBANAISE 104 RUE REAUMUR Paris,Restaurant,que_ete,104 RUE REAUMUR,75002.0,"48.8673586046752, 2.3477476195297893"
88788491400011,BREATHE MONTORGUEIL,BREATHE,BREATHE MONTORGUEIL 3 RUE MANDAR Paris,Restaurant,toute_annee,3 RUE MANDAR,75002.0,"48.865572029479374, 2.346353439017518"
81800666000018,PHO 11,PHO 11,PHO 11 4 RUE CHERUBINI Paris,Restaurant,que_ete,4 RUE CHERUBINI,75002.0,"48.86780141037275, 2.336448022442026"
82162890600017,LE SALON,LE SALON,LE SALON 151 RUE MONTMARTRE Paris,Restaurant,toute_annee,151 RUE MONTMARTRE,75002.0,"48.87047017596384, 2.34255399692383"
99092384900014,PANDA BOWL,Inconnu,PANDA BOWL 162 RUE MONTMARTRE Paris,Restaurant,toute_annee,162 RUE MONTMARTRE,75002.0,"48.8703435996037, 2.3428010402804165"
47815211900036,BISTRO VOLNAY,BISTRO VOLNAY,BISTRO VOLNAY 8 RUE VOLNEY Paris,Restaurant,que_ete,8 RUE VOLNEY,75002.0,"48.869239674140196, 2.329814147043893"
52099324700011,LES CAUSEURS,LES CAUSEURS,LES CAUSEURS 21 RUE D UZES Paris,Bar,toute_annee,21 RUE D UZES,75002.0,"48.8707783905525, 2.3429570269408124"
90199690000014,HDMB FOOD,Inconnu,HDMB FOOD 78 RUE REAUMUR Paris,Restaurant,toute_annee,78 RUE REAUMUR,75002.0,"48.86652337159127, 2.3516100127379573"
53440273000020,MOJO FORGOOD,Inconnu,MOJO FORGOOD 23 RUE LOUIS LE GRAND Paris,Restaurant,que_ete,23 RUE LOUIS LE GRAND,75002.0,"48.87037262066918, 2.333936285778888"
53768661000024,LE MOULIN DE LA VIERGE,LE MOULIN DE LA VIERGE,LE MOULIN DE LA VIERGE 1 RUE VIDE GOUSSET Paris,Bar,que_ete,1 RUE VIDE GOUSSET,75002.0,"48.86622087331827, 2.341294228715067"
83271031300012,CAPITOLE CAFE,Inconnu,CAPITOLE CAFE 74 RUE REAUMUR Paris,Bar,que_ete,74 RUE REAUMUR,75002.0,"48.86640228638151, 2.3521877515746343"
47762450600028,ELGI,Inconnu,ELGI 26 RUE LA FAYETTE Paris,Restaurant,toute_annee,26 RUE LA FAYETTE,75002.0,"48.874069175322695, 2.3373765527855883"
44533010300646,STARBUCKS COFFEE,STARBUCKS COFFEE,STARBUCKS COFFEE 77 RUE RAMBUTEAU Paris,Restaurant,toute_annee,77 RUE RAMBUTEAU,75002.0,"48.862086871928085, 2.3495269095586937"
81760793000028,LIIFE,Inconnu,LIIFE 33 RUE DES PETITS CARREAUX Paris,Restaurant,toute_annee,33 RUE DES PETITS CARREAUX,75002.0,"48.86759313220895, 2.3472754082823037"
91446483900028,MASLOW MEGISSERIE,Inconnu,MASLOW MEGISSERIE 3 RUE BERTIN POIREE Paris,Restaurant,toute_annee,3 RUE BERTIN POIREE,75002.0,"48.858211005673525, 2.3444515572242848"
45122403400012,LA CUISINE DU PANIER,Inconnu,LA CUISINE DU PANIER 28 / 30 RUE LEOPOLD BELLAN Paris,Restaurant,toute_annee,28 / 30 RUE LEOPOLD BELLAN,75002.0,"48.86666508497284, 2.3451082046963623"
98411620200016,LA BOULE PARIS,LA BOULE,LA BOULE PARIS 118 RUE SAINT-DENIS Paris,Restaurant,toute_annee,118 RUE SAINT-DENIS,75002.0,"48.864523193219355, 2.3502622227639884"
41345162600019,PRATOLINA,PRATOLINA,PRATOLINA 11 BOULEVARD DE BONNE NOUVELLE Paris,Restaurant,toute_annee,11 BOULEVARD DE BONNE NOUVELLE,75002.0,"48.869978596603396, 2.3505629057581303"
82304737800018,OKI CHAMPS,CHATIME PPERA,OKI CHAMPS 42 RUE DES PETITS CHAMPS Paris,Restaurant,toute_annee,42 RUE DES PETITS CHAMPS,75002.0,"48.867258465236795, 2.3349722541001556"
94399720500019,BABI,Inconnu,BABI 11 RUE MANDAR Paris,Restaurant,que_ete,11 RUE MANDAR,75002.0,"48.86573522663669, 2.3450561878646354"
93536630200013,COUCOU NI,COUCOU NI,COUCOU NI 199 RUE SAINT DENIS Paris,Restaurant,toute_annee,199 RUE SAINT DENIS,75002.0,"48.86630744169707, 2.3508888912008494"
80358225300016,BURGER AND FRIES SAS,Inconnu,BURGER AND FRIES SAS 293 RUE SAINT-DENIS Paris,Restaurant,toute_annee,293 RUE SAINT-DENIS,75002.0,"48.86954944134062, 2.3524057222482035"
41149281200010,EARTH'K,EARTH'K,EARTH'K 5 RUE DAUNOU Paris,Restaurant,que_ete,5 RUE DAUNOU,75002.0,"48.86930772552372, 2.3320627066723483"
80897782100038,STREET BANGKOK - BBQ _ BEER,STREET BANGKOK - BBQ & BEER,STREET BANGKOK - BBQ _ BEER 112 RUE SAINT DENIS Paris,Restaurant,toute_annee,112 RUE SAINT DENIS,75002.0,"48.86394133843509, 2.35014262056049"
35359601800039,CLEMENTINE,Inconnu,CLEMENTINE 5 RUE SAINT MARC Paris,Restaurant,toute_annee,5 RUE SAINT MARC,75002.0,"48.87027975350162, 2.341582858176402"
92781924300019,COCORICAINS,Inconnu,COCORICAINS 6 RUE SAINT MARC Paris,Restaurant,toute_annee,6 RUE SAINT MARC,75002.0,"48.870313078794936, 2.3420450889975175"
80470070600018,LA PIAZZETTA,LA PIAZZETTA,LA PIAZZETTA 98 RUE MONTMARTRE Paris,Bar,toute_annee,98 RUE MONTMARTRE,75002.0,"48.86714889756507, 2.3441583800400543"
50824543800017,CAFÉ DALAYRAC,LE DALAYRAC,CAFÉ DALAYRAC 2 RUE DALAYRAC Paris,Restaurant,toute_annee,2 RUE DALAYRAC,75002.0,"48.86748506624406, 2.3348797636821566"
44533010300208,STARBUCKS COFFEE,STARBUCKS COFFEE,STARBUCKS COFFEE 13 BOULEVARD SAINT MICHEL Paris,Restaurant,toute_annee,13 BOULEVARD SAINT MICHEL,75002.0,"48.85194934413571, 2.343627068167989"
38262020100022,PIZZA E MOZZA PARIS,Inconnu,PIZZA E MOZZA PARIS 1 RUE DES INNOCENTS Paris,Restaurant,toute_annee,1 RUE DES INNOCENTS,75002.0,"48.86035150477158, 2.3481961205429602"
80214982300014,MÛRE,MURE,MÛRE 6 RUE SAINT MARC Paris,Restaurant,toute_annee,6 RUE SAINT MARC,75002.0,"48.87030389203043, 2.3421416251743024"
92234648100018,PALOMA,Inconnu,PALOMA 9 RUE MONSIGNY Paris,Restaurant,toute_annee,9 RUE MONSIGNY,75002.0,"48.86873155105393, 2.335325811471024"
51976758600018,THAÏSIL,THAISIL,THAÏSIL 3 RUE DU NIL Paris,Restaurant,que_ete,3 RUE DU NIL,75002.0,"48.86778697945372, 2.348057100634675"
75117438400014,M-M GRILL'S,LE PARISTANBUL,M-M GRILL'S 37 RUE DES PETITS CARREAUX Paris,Restaurant,toute_annee,37 RUE DES PETITS CARREAUX,75002.0,"48.867735545983976, 2.34729770240973"
47817470900020,RESTAURANT LIZA,Inconnu,RESTAURANT LIZA 14 RUE DE LA BANQUE Paris,Restaurant,toute_annee,14 RUE DE LA BANQUE,75002.0,"48.86759491191553, 2.3408473576579785"
90942484800010,LE BELLAN,LE BELLAN,LE BELLAN 8 RUE LEOPOLD BELLAN Paris,Restaurant,que_ete,8 RUE LEOPOLD BELLAN,75002.0,"48.866481695812, 2.346524812328394"
39032103200026,LITTLE ITALY CAFFE,Inconnu,LITTLE ITALY CAFFE 92 RUE MONTORGUEIL Paris,Restaurant,toute_annee,92 RUE MONTORGUEIL,75002.0,"48.86601239260436, 2.3471671168755672"
83119448500015,BOGORY’S CAFÉ,BOGORY'S CAFE,BOGORY’S CAFÉ 34 RUE VIVIENNE Paris,Restaurant,toute_annee,34 RUE VIVIENNE,75002.0,"48.870650993001355, 2.341120436114496"
44533010300679,STARBUCKS COFFE,STARBUCKS COFFE,STARBUCKS COFFE 67 RUE LA FAYETTE Paris,Restaurant,toute_annee,67 RUE LA FAYETTE,75002.0,"48.8761442607361, 2.3445999688615107"
81818428500018,RED COSY,MR MANDAR,RED COSY 1 RUE MANDAR Paris,Bar,toute_annee,1 RUE MANDAR,75002.0,"48.86553240196031, 2.346685718511171"
81820266500019,TA SUSHI,TA SUSHI,TA SUSHI 7 RUE MARIE STUART Paris,Restaurant,toute_annee,7 RUE MARIE STUART,75002.0,"48.86499252332895, 2.347847556867952"
98745863500024,THAI THAE,Inconnu,THAI THAE 24 RUE PASTOURELLE Paris,Restaurant,que_ete,24 RUE PASTOURELLE,75003.0,"48.86284048356113, 2.3593809858105694"
34821518700033,SAS OLIVIER,COMPTOIR TURENNE,SAS OLIVIER 28 RUE SAINT CLAUDE Paris,Bar,toute_annee,28 RUE SAINT CLAUDE,75003.0,"48.86017468642831, 2.3647191421274805"
85156310600018,POKETEA  FACTORY,Inconnu,POKETEA  FACTORY 326 RUE SAINT MARTIN Paris,Restaurant,que_ete,326 RUE SAINT MARTIN,75003.0,"48.86841385437421, 2.355415339066528"
84076003700019,THEORY,Inconnu,THEORY 9B BOULEVARD DES FILLES DU CALVAIRE Paris,Restaurant,que_ete,9B BOULEVARD DES FILLES DU CALVAIRE,75003.0,"48.86203683467651, 2.3668333591799517"
53497247600012,SUSHI FUJITOMY,FUJI TOMY,SUSHI FUJITOMY 13 BOULEVARD SAINT MARTIN Paris,Restaurant,toute_annee,13 BOULEVARD SAINT MARTIN,75003.0,"48.86805330587718, 2.3607463166231266"
84530451800010,CHEN AND CO,LA MAISON DU POKE BOWL,CHEN AND CO 203 RUE DU TEMPLE Paris,Restaurant,toute_annee,203 RUE DU TEMPLE,75003.0,"48.86702437293345, 2.362152358501013"
52182901000029,DELICE DE BEYROUTH,DELICES DE BEYROUTH,DELICE DE BEYROUTH 151 RUE SAINT MARTIN Paris,Restaurant,toute_annee,151 RUE SAINT MARTIN,75003.0,"48.86191348050919, 2.351714693867731"
84220434900018,DAF,Inconnu,DAF 16 RUE DES VERTUS Paris,Restaurant,que_ete,16 RUE DES VERTUS,75003.0,"48.86430477662839, 2.3578881483440672"
83447893500028,BON ESPRIT,BON ESPRIT,BON ESPRIT 310 RUE SAINT MARTIN Paris,Bar,toute_annee,310 RUE SAINT MARTIN,75003.0,"48.86784235783999, 2.3550767514766417"
83876587300024,LE REFLET PARIS,Inconnu,LE REFLET PARIS 9 RUE DE BRAQUE Paris,Restaurant,toute_annee,9 RUE DE BRAQUE,75003.0,"48.86114429971029, 2.3563074847945478"
83905364200022,WM AMELOT,WILD AND THE MOON,WM AMELOT 138 RUE AMELOT Paris,Restaurant,toute_annee,138 RUE AMELOT,75003.0,"48.865068140447015, 2.3665202423846727"
94314741300018,PEZZOPANE,PEZZOPANE,PEZZOPANE 10 RUE RAMBUTEAU Paris,Restaurant,toute_annee,10 RUE RAMBUTEAU,75003.0,"48.8603952194499, 2.3561103265691714"
40538091600016,SARL LE FOUTA DJALON,Inconnu,SARL LE FOUTA DJALON 27 BOULEVARD SAINT MARTIN Paris,Restaurant,toute_annee,27 BOULEVARD SAINT MARTIN,75003.0,"48.86830098317819, 2.3590879443407617"
84075980700018,TABAC JEAN-CHRISTOPHE,TABAC JEAN CHRISTOPHE,TABAC JEAN-CHRISTOPHE 43T RUE REAUMUR Paris,Restaurant,que_ete,43T RUE REAUMUR,75003.0,"48.865933796282235, 2.3535134311185995"
98308845100015,EREV,EREV,EREV 38 RUE NOTRE DAME DE NAZARETH Paris,Restaurant,toute_annee,38 RUE NOTRE DAME DE NAZARETH,75003.0,"48.86759193833258, 2.358620944554423"
89150741000027,HEM X JAMAICAN CREATIVE,Inconnu,HEM X JAMAICAN CREATIVE 2 RUE SAINTE APOLLINE Paris,Restaurant,que_ete,2 RUE SAINTE APOLLINE,75003.0,"48.86876888297913, 2.3550273943233067"
79868232400016,LA MUTINERIE,Inconnu,LA MUTINERIE 176 RUE SAINT-MARTIN Paris,Restaurant,toute_annee,176 RUE SAINT-MARTIN,75003.0,"48.86254243445835, 2.352200394673613"
