SIRET,Nom de l'enseigne,nom_etab_officiel,type_activite,temporalité,Typologie,Numéro et voie,Arrondissement,etatAdministratifEtablissement,geo_point_2d,activitePrincipaleEtablissement
87947748700018,ENKORE,Inconnu,Bar,toute_annee,TERRASSE OUVERTE,16 RUE LETORT,75018.0,A,"48.894418719238615, 2.343227559058633",56.30Z
45151185100011,BISTROT XVIII,BISTROT XVIII,Restaurant,toute_annee,TERRASSE OUVERTE,18 RUE DUC,75018.0,A,"48.892396614454974, 2.342094356899453",56.10A
81396620700058,DOSE JULES JOFFRIN,DOSE JULES JOFFRIN,Restaurant,toute_annee,TERRASSE OUVERTE,96 RUE ORDENER,75018.0,A,"48.89293766949512, 2.3421966730353323",56.10A
52183249300014,L'ENTR'ACTE,L'ENTRACTE SONIA & CARLOS,Restaurant,toute_annee,CONTRE-TERRASSE PERMANENTE SUR STATIONNEMENT,44 RUE D'ORSEL,75018.0,A,"48.883592634745675, 2.3425265718713084",56.10A
87981770800016,MANOMANO,Inconnu,Restaurant,toute_annee,TERRASSES OUVERTES SUR TROTTOIR,70 RUE DUHESME,75018.0,A,"48.89372942296672, 2.343310108310819",56.10A
57208939900016,PIZZA FLORENZA,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,7 RUE TARDIEU,75018.0,A,"48.88402563834247, 2.341618366984381",56.10A
54209920500016,SARL LA GRAPPE D OR,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,44 RUE ORDENER,75018.0,A,"48.89171211596212, 2.349236115873306",56.10A
82537391300011,TIN TIN,Inconnu,Restaurant,toute_annee,TERRASSE FERMÉE,56 RUE DE TORCY,75018.0,A,"48.891201094669675, 2.360853557891703",56.10A
89341349200016,EXCE,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,19 RUE LA VIEUVILLE,75018.0,A,"48.8848823667856, 2.340382816309641",56.10A
82129756100010,BOUILLON PIGALLE,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,22 BOULEVARD DE CLICHY,75018.0,A,"48.882565573132105, 2.337479182245784",56.10A
56208991200017,LA VOILE AU VENT,Inconnu,Bar,toute_annee,TERRASSE FERMÉE,96 BOULEVARD DE CLICHY,75018.0,A,"48.884197833172, 2.3317978140592466",56.30Z
82458227400018,ALIX ET MIKA,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,37 RUE LAMARCK,75018.0,A,"48.88926901333052, 2.341681581483642",56.10A
91256052100011,LENICO,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,112 RUE MARCADET,75018.0,A,"48.89130337805085, 2.342507628878536",56.10A
85357717900015,MAISON PINSA,MAISON PINSA,Restaurant,que_ete,CONTRE TERRASSE ESTIVALE SUR STATIONNEMENT,94 RUE DES MARTYRS,75018.0,A,"48.88403647671882, 2.3397664765316817",56.10A
82174565000019,LB75,Inconnu,Restaurant,toute_annee,TERRASSE FERMÉE,30 RUE MARX DORMOY,75018.0,A,"48.88653113715118, 2.3596970941693733",56.10C
79305677100017,REN  NÉE ZHOU,LE NEMROD,Bar,toute_annee,TERRASSE OUVERTE,15 RUE DE JESSAINT,75018.0,A,"48.88487383638968, 2.356567164772451",56.30Z
49825136200014,SAMI,CHEZ LEON,Restaurant,toute_annee,TERRASSE OUVERTE,50 RUE LEON,75018.0,A,"48.89027735009157, 2.3534195211766775",56.10A
81396620700066,DOSE LAMARCK,DOSE LAMARCK,Restaurant,toute_annee,TERRASSES OUVERTES SUR TROTTOIR,74 RUE LAMARCK,75018.0,A,"48.89001115652337, 2.338722908736197",56.10C
84365467400012,EL AMEN,LA SOURCE,Restaurant,toute_annee,TERRASSE OUVERTE,6 BOULEVARD NEY,75018.0,A,"48.89882825065438, 2.3696229866099876",56.10C
88755971400027,HIRU,Inconnu,Bar,que_ete,CONTRE TERRASSE ESTIVALE SUR STATIONNEMENT,14 RUE DUC,75018.0,A,"48.89218479345574, 2.342746351424897",56.30Z
48942291500012,KABYLIA,LE TERMINUS,Bar,toute_annee,TERRASSE OUVERTE,153 BOULEVARD NEY,75018.0,A,"48.89742718297887, 2.3295666818899994",56.30Z
82986388500010,SUR LA ROUTE DE PLOUESCAT,SUR LA ROUTE DE PLOUESCAT,Restaurant,que_ete,CONTRE TERRASSE ESTIVALE SUR STATIONNEMENT,4 RUE LAMARCK,75018.0,A,"48.88656783104144, 2.3442627083391474",56.10A
97756750200017,AU BERCAIL,Inconnu,Restaurant,toute_annee,TERRASSES OUVERTES SUR TROTTOIR,1 RUE PAUL ALBERT,75018.0,A,"48.886466777221365, 2.3449802171327008",56.10A
82311622300012,AFRIK 18,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,28 AVENUE DE SAINT OUEN,75018.0,A,"48.8889408426379, 2.326222711627225",56.10C
90111239100015,LE COMPTOIR DE CREME,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,18 RUE EUGENE SUE,75018.0,A,"48.89115122265835, 2.347148292921376",56.10A
81474494200016,CESSATION D'ACTIVITE A NE PLUS UTILISER EN 2020,E.F.M,Restaurant,toute_annee,TERRASSE OUVERTE,13 RUE ORDENER,75018.0,A,"48.89022241838062, 2.357932074044302",56.10C
91485897200039,LADY MARMELADE,LADY MARMELADE,Restaurant,toute_annee,TERRASSE OUVERTE,46 RUE LAMARCK,75018.0,A,"48.889200399820496, 2.3426989291049467",56.10A
45206723400016,NAWAB,NAWAB,Restaurant,toute_annee,TERRASSE OUVERTE,174 RUE ORDENER,75018.0,A,"48.89401676631581, 2.3341907618257123",56.10A
52788205400010,LE CARREFOUR,L'ATELIER JULES,Restaurant,toute_annee,TERRASSE FERMÉE,99 RUE ORDENER,75018.0,A,"48.89211956089302, 2.3460936301139377",56.10A
71201766400012,LA BONNE FRANQUETTE,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,18 RUE SAINT RUSTIQUE,75018.0,A,"48.88713048094378, 2.3397937816420527",56.10A
79009242300017,JOLIS MOMES,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,1 RUE LETORT,75018.0,A,"48.89363384041574, 2.3429289398887696",56.10A
84176750200021,786,786,Restaurant,toute_annee,TERRASSE OUVERTE,57 RUE MARCADET,75018.0,A,"48.89044118829995, 2.3493406512422945",56.10A
90302618500012,L'IMPREVU,L'IMPREVU,Restaurant,toute_annee,TERRASSE OUVERTE,115 BOULEVARD NEY,75018.0,A,"48.89758384719202, 2.334248846008525",56.10A
82449607900016,FDR DIJON,PASTICCIO JULES JOFFRIN,Restaurant,toute_annee,TERRASSE OUVERTE,19 RUE JOSEPH DIJON,75018.0,A,"48.894156976130624, 2.345808520587656",56.10A
54001282000010,LA SOURIS VERTE,LA SOURIS VERTE,Restaurant,toute_annee,TERRASSE OUVERTE,190 RUE MARCADET,75018.0,A,"48.89160852045285, 2.3360949420151824",56.10A
90829636100011,ATM 18,Inconnu,Bar,toute_annee,TERRASSE OUVERTE,43 RUE DE LA CHAPELLE,75018.0,A,"48.893632180930624, 2.3593134747943307",56.30Z
51752889900027,ITALFOODING,LA GALETTE ELECTRIQUE,Restaurant,toute_annee,TERRASSE OUVERTE,110 BOULEVARD DE LA VILLETTE,75018.0,A,"48.877174462498054, 2.3715458713181055",56.10C
82805926100010,ZHENG,LE CAFE DU QUARTIER,Bar,toute_annee,TERRASSE OUVERTE,228 RUE CHAMPIONNET,75018.0,A,"48.89360920761514, 2.3295959151466583",56.30Z
81787724400027,CHEZ PRADEL,CHEZ PRADEL,Restaurant,toute_annee,TERRASSE OUVERTE,168 RUE ORDENER,75018.0,A,"48.8939030459921, 2.3350208802246377",56.10A
82904655600017,LA TRAVERSEE,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,2 RUE RAMEY,75018.0,A,"48.887351692118365, 2.3474838601077916",56.10A
79755362500014,VA ET VIENT DU NORD,LE VA ET VIENT DU NORD,Restaurant,toute_annee,TERRASSE OUVERTE,67 RUE DES POISSONNIERS,75018.0,A,"48.891113335299096, 2.351510722937841",56.10A
91745579200015,LE RÉGAL,LE REGAL,Restaurant,toute_annee,TERRASSE OUVERTE,116 RUE DE CLIGNANCOURT,75018.0,A,"48.89327370961769, 2.3491928902662953",56.10C
91480516300021,PURE TECH FRANCE,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,2 PLACE PIERRE MAC ORLAN,75018.0,A,"48.89538251096728, 2.362615620132121",56.10C
43935868000015,JINYIFA,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,96 BOULEVARD DE ROCHECHOUART,75018.0,A,"48.882651237619974, 2.342008375310189",56.10C
50860108500048,COMESTIBLES ET MARCHAND DE VINS,COMESTIBLES ET MARCHAND DE VINS,Restaurant,que_ete,CONTRE TERRASSE ESTIVALE SUR TROTTOIR FACE À LA DEVANTURE,65 RUE DU MONT CENIS,75018.0,A,"48.89134932499213, 2.343622754712542",56.10A
48942291500012,KABYLIA,LE TERMINUS,Bar,toute_annee,TERRASSE OUVERTE,153 BOULEVARD NEY,75018.0,A,"48.89746382499241, 2.3296446211641206",56.30Z
97767460500018,AU REVE,AU REVE,Restaurant,toute_annee,TERRASSES OUVERTES SUR TROTTOIR,89 RUE CAULAINCOURT,75018.0,A,"48.88967184177221, 2.3377739990222017",56.10A
43758584700019,CAFE FRANCIS LABUTTE,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,122 RUE CAULAINCOURT,75018.0,A,"48.88968381915997, 2.342759150809127",56.10A
95408117000019,LE BONOIS,BOUREK ANNABI LA SUITE,Restaurant,toute_annee,TERRASSE OUVERTE,112 BOULEVARD DE LA CHAPELLE,75018.0,A,"48.884026267763936, 2.3509003268604123",56.10A
92761063400036,IL GRGIO,Inconnu,Restaurant,toute_annee,TERRASSES OUVERTES SUR TROTTOIR,50 BOULEVARD DE CLICHY,75018.0,A,"48.88317223334328, 2.3353594415684387",56.10A
87760131000023,BIBICHE,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,42 RUE LEPIC,75018.0,A,"48.88607904317583, 2.334529988875436",56.10A
49209223400029,CAFE DU COMMERCE BARBES,Inconnu,Bar,toute_annee,TERRASSE OUVERTE,13 RUE DE CLIGNANCOURT,75018.0,A,"48.88467490676148, 2.347093800502071",56.30Z
82951534500025,LE LAMARCK,Inconnu,Restaurant,que_ete,CONTRE TERRASSE ESTIVALE SUR STATIONNEMENT,8 RUE LAMARCK,75018.0,A,"48.88675031482882, 2.344385287672172",56.10A
82783834300016,L HELICE,L HELICE,Restaurant,toute_annee,TERRASSES OUVERTES SUR TROTTOIR,50 RUE D'ORSEL,75018.0,A,"48.88350762301399, 2.341277083771339",56.10A
48942559500019,S.C.,LE CHAMPIONNET,Bar,toute_annee,TERRASSE OUVERTE,90 AVENUE DE SAINT OUEN,75018.0,A,"48.89319268552484, 2.327685166297116",56.30Z
87781196800016,LE CAFÉ MONTMARTRE,LE CAFE MONTMARTRE,Bar,toute_annee,TERRASSE OUVERTE,18 RUE CUSTINE,75018.0,A,"48.88852650917492, 2.347879299133546",56.30Z
98183731300015,VIP CORNER,Inconnu,Restaurant,toute_annee,TERRASSE FERMÉE,50BIS RUE MARX DORMOY,75018.0,A,"48.887962926901224, 2.360020010901703",56.10A
79151686700011,CELINEYUSUF,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,6 PLACE JACQUES FROMENT,75018.0,A,"48.89106120251064, 2.3310978717440185",56.10A
88748500100028,PANTOBAGUETTE,PANTOBAGUETTE,Restaurant,toute_annee,TERRASSE OUVERTE,16 RUE EUGENE SUE,75018.0,A,"48.89108713646059, 2.3469107309037134",56.10A
80779047200045,MAISON ALEPH,Inconnu,Restaurant,toute_annee,TERRASSES OUVERTES SUR TROTTOIR,63 RUE DES ABBESSES,75018.0,A,"48.885661939402645, 2.335107987727339",56.10C
47818311400014,LOU PITCHOUN’S,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,1 RUE DES ABBESSES,75018.0,A,"48.88367751839783, 2.3395731440878222",56.10A
83753357900012,SUZANNE,SUZANNE,Restaurant,que_ete,CONTRE TERRASSE ESTIVALE SUR PLACES ET TERRE-PLEIN,109V RUE CAULAINCOURT,75018.0,A,"48.889769250368445, 2.33997960618277",56.10A
81396620700058,DOSE JULES JOFFRIN,DOSE JULES JOFFRIN,Restaurant,toute_annee,CONTRE-TERRASSE OUVERTE,,75018.0,A,"48.89296711848124, 2.3421856626710698",56.10A
51963118800017,CAFE DU THEATRE,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,48 RUE D ORSEL,75018.0,A,"48.88352236579423, 2.341969213232611",56.10A
85353118400010,AUX DELICES DE LA CHAPELLE,AUX DELICES DE LA CHAPELLE,Restaurant,toute_annee,CONTRE TERRASSE SUR TROTTOIR,87 RUE DE LA CHAPELLE,75018.0,A,"48.8976182188868, 2.358787755541501",56.10C
45254729200014,LE ROYAL CUSTINE,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,33 RUE RAMEY,75018.0,A,"48.88899771448288, 2.3463579436483344",56.10A
80028125500011,DOUNIA FOOD,DOUNIA FOOD,Restaurant,toute_annee,TERRASSE OUVERTE,56 BOULEVARD DE CLICHY,75018.0,A,"48.88326885781143, 2.335030233122134",56.10C
47861640200028,LE CAFÉ D'ALBERT,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,15 RUE LAPEYRERE,75018.0,A,"48.892528381875785, 2.3431466547937174",56.10A
93069823800019,LE CARIGNAN,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,102 BOULEVARD DE ROCHECHOUART,75018.0,A,"48.88253620223129, 2.341439135569844",56.10A
85164417900018,LOULOU,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,8 RUE LAMARCK,75018.0,A,"48.88681547315288, 2.3444728829179824",56.10A
82092546900018,SOJI THAI,SOJI THAI,Restaurant,que_ete,CONTRE TERRASSE ESTIVALE SUR STATIONNEMENT,33 RUE VERON,75018.0,A,"48.885196140999, 2.3347798426312143",56.10A
89296555900016,LA MOME,LE MOME,Restaurant,toute_annee,TERRASSE OUVERTE,12 RUE JEAN FRANCOIS LEPINE,75018.0,A,"48.88617108582438, 2.356756727438409",56.10A
85353118400010,AUX DELICES DE LA CHAPELLE,AUX DELICES DE LA CHAPELLE,Restaurant,toute_annee,TERRASSES OUVERTES SUR TROTTOIR,87 RUE DE LA CHAPELLE,75018.0,A,"48.897611656869074, 2.3587100472191023",56.10C
82377386600012,"CAFÉ PIMPI,",CAFE PIMPIN,Restaurant,toute_annee,TERRASSE OUVERTE,64 RUE RAMEY,75018.0,A,"48.89176832220963, 2.3447897724071622",56.10C
91049629800019,MARCEAU CAFE,MARCEAU CAFE,Restaurant,toute_annee,TERRASSE OUVERTE,75 AVENUE NIEL,75018.0,A,"48.882624190108785, 2.296042280696576",56.10C
81353927700018,L'ESPOIR,L ESPOIR,Bar,toute_annee,TERRASSE OUVERTE,15 RUE DOUDEAUVILLE,75018.0,A,"48.88884522112744, 2.358260757731798",56.30Z
84861682700012,O TACOS,Inconnu,Restaurant,toute_annee,TERRASSE FERMÉE,84 RUE DE LA CHAPELLE,75018.0,A,"48.89643276654838, 2.3596853498580144",56.10C
42184109900011,LE RELAIS GASCON,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,6 RUE DES ABBESSES,75018.0,A,"48.88398363967132, 2.3391717155952154",56.10A
93099173200015,OFIR,Inconnu,Restaurant,que_ete,CONTRE TERRASSE ESTIVALE SUR STATIONNEMENT,7 RUE CAVALLOTTI,75018.0,A,"48.8861123177212, 2.328374329179692",56.10A
97801685500014,MIGNON CAFÉ,Inconnu,Restaurant,que_ete,CONTRE TERRASSE ESTIVALE SUR STATIONNEMENT,67 RUE CAULAINCOURT,75018.0,A,"48.88955553939148, 2.3360709104601254",56.10C
85219198000014,XU FANTING Née LI,CAFE LA ROTONDE,Bar,toute_annee,TERRASSE OUVERTE,62 AVENUE DE SAINT OUEN,75018.0,A,"48.8911835982453, 2.327005405914277",56.30Z
84966352100029,A.ROAD,THE KOP (THE KOP),Bar,toute_annee,TERRASSE OUVERTE,123 BOULEVARD NEY,75018.0,A,"48.89754663274295, 2.3333936510618916",56.30Z
79188528800013,CAFÉ DE LA POSTE,CAFE DE LA POSTE,Restaurant,toute_annee,TERRASSE FERMÉE,1 RUE ORDENER,75018.0,A,"48.89016668417677, 2.3596392981279264",56.10A
85162414800017,L'ESPERANCE,L'ASTROLABE 18,Restaurant,toute_annee,TERRASSE OUVERTE,230 RUE CHAMPIONNET,75018.0,A,"48.893535534269475, 2.3293346223869875",56.10A
85290352500016,URBAN GREENER,URBAN GREENER,Restaurant,toute_annee,TERRASSE OUVERTE,30 RUE MULLER,75018.0,A,"48.886541504231204, 2.3455502636077967",56.10A
82022166100029,LE SANGLIER BLEU,LE SANGLIER BLEU,Restaurant,toute_annee,TERRASSE OUVERTE,102 BOULEVARD DE CLICHY,75018.0,A,"48.884265533722186, 2.3315028001725797",56.10A
81366752400017,LA FOCACCIA,LA FOCACCIA,Restaurant,toute_annee,TERRASSE OUVERTE,9 RUE JOSEPH DE MAISTRE,75018.0,A,"48.88600899536647, 2.3341221971214283",56.10A
79755362500014,VA ET VIENT DU NORD,LE VA ET VIENT DU NORD,Restaurant,toute_annee,TERRASSE FERMÉE,55 RUE ORDENER,75018.0,A,"48.89113543137847, 2.3514211683476174",56.10A
88125205000011,MR BURRITOS,MR BURRITOS,Restaurant,toute_annee,TERRASSE OUVERTE,A - 26 RUE CUSTINE,75018.0,A,"48.88869847033825, 2.347262050213977",56.10C
40929951800020,LE SURCOUF,Inconnu,Restaurant,toute_annee,TERRASSE FERMÉE,36 AVENUE DE SAINT OUEN,75018.0,A,"48.8894141631398, 2.326382421424634",56.10A
87964896200014,SNC LAW,CAFE MOULIN,Bar,toute_annee,TERRASSE FERMÉE,23 RUE DE SOFIA,75018.0,A,"48.88495040156867, 2.3474251800859385",56.30Z
81101142800026,LE MOULIN DE LA GALETTE,LE MOULIN DE LA GALETTE,Restaurant,que_ete,CONTRE TERRASSE ESTIVALE SUR STATIONNEMENT,83 RUE LEPIC,75018.0,A,"48.887303728053425, 2.33705164276507",56.10A
90424548700023,DOUBLEVIE,DOUBLEVIE,Restaurant,que_ete,CONTRE TERRASSE ESTIVALE SUR PLACES ET TERRE-PLEIN,8 PLACE JEANNE BOHEC,75018.0,A,"48.886393833130825, 2.3478570393362053",56.10A
44435915200022,LA MARMITE,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,2 BOULEVARD DE CLICHY,75018.0,A,"48.88227139085922, 2.3395426038899325",56.10A
51875554100019,DA MAY FA,DA MAY FA,Restaurant,toute_annee,TERRASSE OUVERTE,12 RUE LEPIC,75018.0,A,"48.88445967297463, 2.3334788196025023",56.10C
49209223400029,CAFE DU COMMERCE BARBES,Inconnu,Bar,toute_annee,PLANCHER MOBILE,13 RUE DE CLIGNANCOURT,75018.0,A,"48.884714177057944, 2.347109340770845",56.30Z
82264409200014,FREEMOUSSE.BAR,FREEMOUSSE POINT BAR,Bar,toute_annee,TERRASSE OUVERTE,76 RUE MARCADET,75018.0,A,"48.89037184519021, 2.347254515522013",56.30Z
45346581700030,LE MAYDAY,LE MAYDAY,Bar,toute_annee,PLANCHER MOBILE,1 RUE DAMREMONT,75018.0,A,"48.88718369483701, 2.332452541327716",56.30Z
91480516300021,PURE TECH FRANCE,Inconnu,Restaurant,toute_annee,CONTRE-TERRASSE OUVERTE,2 PLACE PIERRE MAC ORLAN,75018.0,A,"48.895403634924804, 2.3625831533096973",56.10C
34330881300017,LA SCUDERIA DEL MULINO,PIZZERIA  LA SCUDERIA MULINO,Restaurant,toute_annee,TERRASSE OUVERTE,106 BOULEVARD DE CLICHY,75018.0,A,"48.88433177011557, 2.3312318974592334",56.10A
92239731000017,LA LUNE RAMEY,AU CLAIR DE LUNE,Restaurant,toute_annee,TERRASSE OUVERTE,1 RUE RAMEY,75018.0,A,"48.88699141219419, 2.3474967781128417",56.10A
88035657100013,RANNOUCH EXPRESS,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,54BIS RUE ORDENER,75018.0,A,"48.89193746127411, 2.348028580151667",56.10C
89226275900012,LA PISCINE,LA PISCINE,Restaurant,toute_annee,CONTRE-TERRASSE PERMANENTE SUR STATIONNEMENT,33 RUE BOINOD,75018.0,A,"48.89407459268707, 2.351584117958007",56.10A
75061080000021,LE SUPERCOIN,Inconnu,Bar,toute_annee,TERRASSE OUVERTE,17 RUE BOINOD,75018.0,A,"48.89312353956257, 2.350603042703648",56.30Z
43381321900014,FOUR SAISONS,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,4 RUE TARDIEU,75018.0,A,"48.88424861147637, 2.342119098467304",56.10A
55209017700023,,L'ECAILLE,Restaurant,toute_annee,TERRASSE OUVERTE,52 RUE DES ABBESSES,75018.0,A,"48.885666528152264, 2.3355550204349624",56.10C
80085264200027,CHEZ CLARA,Inconnu,Bar,toute_annee,TERRASSES OUVERTES SUR TROTTOIR,115 RUE DUHESME,75018.0,A,"48.896074945346214, 2.3465178707665477",56.30Z
93877725700016,,ANAR RESTAURANT,Restaurant,toute_annee,TERRASSE FERMEE,15 RUE DE LA CHAPELLE,75018.0,A,"48.89143264947577, 2.3596960773872113",56.10C
38441067600017,ADALA,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,64 RUE ORDENER,75018.0,A,"48.89210330239311, 2.3471231554738874",56.10A
80363027600019,AZRA MONTMARTRE,CAFE DE LA PORTE DE MONTMARTRE,Bar,toute_annee,TERRASSE OUVERTE,87 BOULEVARD NEY,75018.0,A,"48.89764362706606, 2.337817225399824",56.30Z
39886772100035,BAR LE 126,Inconnu,Bar,toute_annee,TERRASSE OUVERTE,126 AVENUE DE SAINT OUEN,75018.0,A,"48.895458154017525, 2.328409431734345",56.30Z
38806256400025,AU PETIT MONTMARTRE,AU PETIT MONTMARTRE,Bar,toute_annee,TERRASSE OUVERTE,16 PLACE DES ABBESSES,75018.0,A,"48.884580810222126, 2.3383422575952704",56.30Z
57208939900016,PIZZA FLORENZA,Inconnu,Restaurant,toute_annee,TERRASSES OUVERTES SUR TROTTOIR,7 RUE TARDIEU,75018.0,A,"48.88398684767905, 2.341562624600828",56.10A
91938976700014,LE LOTUS ROUGE,LOTUS ROUGE,Restaurant,toute_annee,TERRASSE FERMÉE,132 AVENUE DE SAINT OUEN,75018.0,A,"48.89600200923108, 2.3285955550765634",56.10C
98416787400010,AFGHANE DARBAR,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,38 RUE MARX DORMOY,75018.0,A,"48.88709627837667, 2.359915989177425",56.10A
32550841400019,,Inconnu,Bar,toute_annee,PLANCHER MOBILE,32 RUE MULLER,75018.0,A,"48.886484270389275, 2.3452058650098966",56.30Z
54209920500016,SARL LA GRAPPE D OR,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,1 BOULEVARD ORNANO,75018.0,A,"48.89176987265105, 2.3493151261566165",56.10A
80938574300012,CAFE YAHMI,LE CARDINAL,Restaurant,toute_annee,TERRASSE FERMÉE,207 RUE ORDENER,75018.0,A,"48.89400285303354, 2.333035914128081",56.10A
79440343600015,LE SIMPLON,Inconnu,Bar,toute_annee,TERRASSE OUVERTE,27 BOULEVARD ORNANO,75018.0,A,"48.8938496861645, 2.3475718736746436",56.30Z
91487379900011,CHICKEN SPOT,KAPTAIN FRY,Restaurant,toute_annee,TERRASSE OUVERTE,74 BOULEVARD BARBES,75018.0,A,"48.88935827113483, 2.3497943968281056",56.10C
30771189500010,LA CREMAILLERE DE MONTMARTRE,Inconnu,Restaurant,toute_annee,CONTRE-TERRASSE OUVERTE,15 PLACE DU TERTRE,75018.0,A,"48.88653366467413, 2.3407090995009643",56.10A
45346581700030,LE MAYDAY,LE MAYDAY,Bar,toute_annee,CONTRE-TERRASSE OUVERTE,1 RUE DAMREMONT,75018.0,A,"48.88715332425024, 2.3324568473176877",56.30Z
91952374600015,HAJAR,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,56 RUE CAULAINCOURT,75018.0,A,"48.88940301251635, 2.3353415422120674",56.10A
98182825400012,DOLCE PEPONE,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,65 RUE DES ABBESSES,75018.0,A,"48.88571937448385, 2.33489770886719",56.10C
64205444900011,CAFE DES DEUX MOULINS,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,15 RUE LEPIC,75018.0,A,"48.884893069847244, 2.3337067715514834",56.10A
87946394100028,DUBAR ARAGO,PAULETTE,Restaurant,toute_annee,TERRASSE OUVERTE,48 BOULEVARD ARAGO,75018.0,A,"48.83510348653564, 2.3448587932478313",56.10A
79027744600023,CAFE DE LUNA,CAFE DE LUNA,Restaurant,toute_annee,TERRASSE FERMÉE,122 BOULEVARD DE CLICHY,75018.0,A,"48.884618336684824, 2.329996243025733",56.10A
44174121200019,SARL THAGASTE,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,67 RUE DU POTEAU,75018.0,A,"48.89547099204441, 2.3398017573251266",56.10A
91943389600025,MARCELLO,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,20 RUE LA VIEUVILLE,75018.0,A,"48.8846591662747, 2.3403130337439473",56.10A
40414446100039,TABAC CAFE VICTOR,Inconnu,Bar,toute_annee,TERRASSE OUVERTE,58 RUE CUSTINE,75018.0,A,"48.88966247525974, 2.343749159729698",56.30Z
79027744600023,CAFE DE LUNA,CAFE DE LUNA,Restaurant,toute_annee,TERRASSE OUVERTE,122 BOULEVARD DE CLICHY,75018.0,A,"48.884720102520745, 2.3298650099682345",56.10A
81859318800019,AU PERE ROUSSEAU,AU PERE ROUSSEAU,Bar,toute_annee,TERRASSE OUVERTE,10 RUE CAULAINCOURT,75018.0,A,"48.88527523275743, 2.330728543305883",56.30Z
40876544400018,SARL ROYAL BAR,Inconnu,Bar,toute_annee,TERRASSE FERMÉE,34 RUE DE LA CHARBONNIERE,75018.0,A,"48.88422638351162, 2.3522471670694345",56.30Z
80053859700025,SAKER,Inconnu,Bar,toute_annee,TERRASSE OUVERTE,60 BOULEVARD ORNANO,75018.0,A,"48.89562623580678, 2.3465362790642224",56.30Z
50443702100018,POINT BAR,POINT BAR,Restaurant,toute_annee,TERRASSE OUVERTE,85 RUE DU RUISSEAU,75018.0,A,"48.89564267381669, 2.3411884628409982",56.10A
95338440100014,AMICO,Inconnu,Restaurant,toute_annee,TERRASSES OUVERTES SUR TROTTOIR,29 RUE DES 3 FRERES,75018.0,A,"48.88485259298721, 2.3407309912615584",56.10C
91369320600017,AMONE,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,13 RUE CHAPPE,75018.0,A,"48.88466943478041, 2.341667862745767",56.10C
30249333300017,LE TIRE BOUCHON,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,2 RUE POULBOT,75018.0,A,"48.88692968826766, 2.3398205649712023",56.10A
43945754000011,JULES JO,LA PIAZZA,Bar,toute_annee,TERRASSE OUVERTE,113 RUE ORDENER,75018.0,A,"48.89229278500074, 2.3451514887092184",56.30Z
93037037400017,CHEZ ANTO,CHEZ ANTO,Restaurant,toute_annee,TERRASSE OUVERTE,11 RUE L'OLIVE,75018.0,A,"48.890952165174305, 2.3612124107038017",56.10A
90829636100011,ATM 18,Inconnu,Bar,toute_annee,TERRASSE OUVERTE,43 RUE DE LA CHAPELLE,75018.0,A,"48.893680179275485, 2.3592998261589684",56.30Z
45254729200014,LE ROYAL CUSTINE,Inconnu,Restaurant,toute_annee,TERRASSE OUVERTE,33 RUE RAMEY,75018.0,A,"48.88896218348958, 2.3463576968782736",56.10A
